Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Радикальна партія Олега Ляшка,221,1211,2019-07-12,597,"ТОВ ТРК ""ЖОВТА РІЧКА""","Дніпропетровська обл., м. Жовті Води, вул. ХМЕЛЬНИЦЬКОГО, буд. 23",31943721,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №96 від 11.07.2019 без ПДВ,3406,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-12,598,"ФіліяПАТ""НСТРКУкраїни ""ВІНТЕРА""","м. Вінниця, вул. Театральна, буд. 15",40020525,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №1 від 11.07.2019 в т.ч.ПДВ20%1805,18","10831,08",юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-12,599,"ТОВ ""ТРК ""Вікка""","Черкаська обл., м. Черкаси, вул. ЮРІЯ ІЛЛЄНКА, буд. 27",21385292,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №713 від 04.07.2019 в т.ч.ПДВ20%9000,00",54000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-12,600,"ТОВ ТРК""ІЛЬДАНА""","Черкаська обл., м. Черкаси, вул. БЛАГОВІСНА, буд. 189",22807803,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №10 від 04.07.2019 без ПДВ,20628,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-12,601,"ДП ""Дитяче телевізійне агентство""","Хмельницька обл., м. Хмельницький, вул. КАМʼЯНЕЦЬКА, буд. 21 Б",23843362,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №100 від 05.07.2019 без ПДВ,30000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-12,602,"ТОВ ""ТРК ""TTV""","м. Кропивницький, вул. Медведєва, буд. 1А",13745760,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №62 від 03.07.2019 в т.ч.ПДВ20%6000,00",36000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1400,2019-07-12,603,"МКП ""Комунальник""","Кіровоградська обл., Бобринецький р-н, м. Бобринець, вул. КАШТАНОВА, буд. 74",32406702,"+;1400;інші витрати на передвиборну агітацію згідно з рахунком №896 від 10.07.2019 в т.ч.ПДВ20%736,04","4416,24",юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Радикальна партія Олега Ляшка,221,1220,2019-07-12,605,"ПП ""Агентство Тернопільських новин""","м. Тернопіль, вул. Оболоня, буд. 11, кв. 68",33706065,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №69 від 11.07.2019 без ПДВ,8000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-12,606,"ТОВ ""РГ ""СВОБОДА""","м. Тернопіль, вул. Живова, буд. 11",21157527,"+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №258 від02.07.2019 в т.ч.ПДВ20%800,00",4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-12,607,"ПП ""Агенція ""Вільне життя""","м. Тернопіль, вул. Сагайдачного, буд. 9",34950862,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №208 від 09.07.2019 без ПДВ,4750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-12,608,Кушнірук Зіна Антонівна,"Тернопільська обл., м. Тернопіль, вул. ПРОТАСЕВИЧА, буд. 22, кв. 27",,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №70 від11.07.2019 без ПДВ,8000,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-12,609,"ТОВ ""РГ ""КОТОВСЬКІ ВІСТІ""","Одеська обл., м. Подільськ, вул. СОБОРНА, буд. 105",02474311,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №105 від 11.07.2019 без пдв,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-12,610,"ТОВРГ""ВІСТІ АНАНЬЇВЩИНИ""","Одеська обл., Ананьївський р-н, м. Ананьїв, вул. ГЕРОЇВ УКРАЇНИ, буд. 27",02474328,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №141 від 12.07.2019 без ПДВ,4160,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1110,2019-07-12,611,"ТОВ ""ПРОДАКШН ЮА""","м. Київ, вул. ЯРОСЛАВІВ ВАЛ, буд. 33Б",39572380,"+;1110;за виготовлення друкованих матеріалів передвиборчої агітації зг. рах.№49 від 01.07.2019 в т.ч.ПДВ20%20480,00",25900,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Радикальна партія Олега Ляшка,221,1211,2019-07-12,612,"ДП ТРК ""АВЕРС""","Волинська обл., м. Луцьк, вул. ЕЛЕКТРОАПАРАТНА, буд. 3",21755180,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №127 від 09.07.2019 в т.ч.ПДВ20%13680,00",82080,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1350,2019-07-12,613,"ТОВ ""КІТ медіа""","м. Київ, вул. Предславинська, буд. 13",41497858,"+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг.249 від 26.06.2019 в т.ч.ПДВ20%25200,00",151200,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1350,2019-07-12,614,"ТОВ ""КІТ медіа""","м. Київ, вул. Предславинська, буд. 13",41497858,"+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг.рах.№248 від 26.06.2019 в т.ч.ПДВ21800,00",130800,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1350,2019-07-12,615,"ТОВРекламна Агенція""ГОЛД Ф""ЮЧЕ""","Чернігівська обл., м. Чернігів, вул. УШИНСЬКОГО, буд. 4",30647929,"+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг. рах.№158 від 01.07.2019 в т.ч.ПДВ20%7040,00",42240,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1110,2019-07-12,616,Соловйов В.П,"Дніпропетровська обл., м. Дніпро, вул. ТВЕРСЬКА, буд. 11, кв. 16",,"+;1110;за виготовлення друкованих матеріалів передвиборчої агітації зг. рах.№49 від 01.07.2019 в т.ч.ПДВ20%20480,00",122880,ФОП,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Радикальна партія Олега Ляшка,221,1110,2019-07-12,617,"ТОВРекламна Агенція""ГОЛД Ф""ЮЧЕ""","Чернігівська обл., м. Чернігів, вул. УШИНСЬКОГО, буд. 4",30647929,"+;1110;за виготовлення друкованих матеріалів передвиборчої агітації зг. рах.№ШФ/351 від 09.07.2019 в т.ч.ПДВ20%733,35","4400,09",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Радикальна партія Олега Ляшка,221,1211,2019-07-15,618,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000190 від 12.07.2019 вт.ч ПДВ (20%) 342,00",2052,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,619,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000191 від 12.07.2019 вт.ч ПДВ (20%) 1710,00",10260,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1120,2019-07-15,620,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,"+;1120;Оплата за вигоровлення відеозаписів згідно з рахунком №193 від 12.07.2019 у т.ч.ПДВ 20%600,00",36000,юридична особа,виготовлення відеозаписів
Радикальна партія Олега Ляшка,221,1120,2019-07-15,621,"Обласна асоціація ""Вінницька громадська телерадіокомпанія ""Вінниччина""","м. Вінниця, вул. Театральна, буд. 15",31473359,"+;1120;Оплата за вигоnовлення відеозаписів згідно з рахунком №192 від 12.07.2019 у т.ч.ПДВ20%2100,00",12600,юридична особа,виготовлення відеозаписів
Радикальна партія Олега Ляшка,221,1211,2019-07-15,622,"ТОВ ""БУЖНЕТ""","м. Київ, вул. ВАСИЛЯ СТУСА, буд. 35-37",34219814,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 000032 від 12.07.2019 вт.ч ПДВ (20%)1000,00",6000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1212,2019-07-15,623,"ТОВ ""ТРК ""Галичина""","Львівська обл., м. Львів, ПЛОЩА СОБОРНА, буд. 12, кв. 5",36610255,"+;1212;Оплата ефірного часу на радіо згідно з рахунком №СФ-0000169 від 09.07.2019 в т.ч ПДВ (20%)1600,00",9600,юридична особа,оплата ефірного часу на радіо
Радикальна партія Олега Ляшка,221,1211,2019-07-15,624,"ПП ""НТА-Незалежне телевізійне агентство""","Львівська обл., м. Львів, вул. ВИННИЧЕНКА, буд. 6",30053161,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000108 від 11.07.2019 вт.ч ПДВ (20%)3000,00",18000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,625,"КП ""Телерадіокомпанія ""Перший Західний""","Львівська обл., м. Львів, вул. ПІДВАЛЬНА, буд. 3",31074340,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000180 від 11.07.2019 вт.ч ПДВ (20%)6000,00",36000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,626,"ТОВ ""Чернівецький промінь""","Чернівецька обл., м. Чернівці, вул. УНІВЕРСИТЕТСЬКА, буд. 20",37722525,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 000021/07-2019 від12.07.2019 без ПДВ,66525,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,627,"ТОВ ""Рекламна агенція ""Житомир інфо""","Житомирська обл., м. Житомир, вул. ЛЕХА КАЧИНСЬКОГО, буд. 1, оф. 74",33732896,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000298 від 10.07.2019без ПДВ,6500,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,628,"ТОВ ""Медіа-проспект""","Житомирська обл., м. Житомир, вул. ВЕЛИКА БЕРДИЧІВСЬКА, буд. 72",38500053,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000138 від 10.07.2019 вт.ч ПДВ (20%)2000,00",12000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,629,"ТОВ ""Медіа-проспект""","Житомирська обл., м. Житомир, вул. ВЕЛИКА БЕРДИЧІВСЬКА, буд. 72",38500053,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №СФ- 0000135 від 09.07.2019 вт.ч ПДВ (20%)1000,00",6000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1400,2019-07-15,630,ТОВ МГ»Миколаївські вісті»,"Миколаївська обл., м. Миколаїв, вул. НІКОЛЬСЬКА, буд. 25",39510460,+;1400;інші витрати на передвиборну агітацію згідно з рахунком №436/1 від 10.07.2019 без ПДВ,6000,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Радикальна партія Олега Ляшка,221,1211,2019-07-15,631,"ТОВ ""ТРК ""ТІМ""","Чернігівська обл., м. Прилуки, вул. Юрія Коптєва, буд. 10, кв. 34",31525773,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №234 від 10.07.2019 в т.ч.ПДВ20%-6400,00",32400,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,632,"КП ""ТК ""Прилуки""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 192",22819278,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №106 від 10.07.2019 в т.ч.ПДВ20%-6492,00",38952,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1220,2019-07-15,633,"ТОВ ""ГАЗЕТА ""ПРИЛУЧЧИНА""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 220",02476238,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №б/н від 15.07.2019 без ПДВ,7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1120,2019-07-15,634,"КП ""ТК ""Прилуки""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 192",22819278,"+;1120;Оплата за вигоровлення відеозаписів згідно з рахунком №107 від 10.07.2019 у т.ч.ПДВ 20%600,00",3600,юридична особа,виготовлення відеозаписів
Радикальна партія Олега Ляшка,221,1212,2019-07-15,635,"ТОВ ""ТРК ЄВРОПА МІКС""","Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",31050470,+;1212;Оплата ефірного часу на радіо згідно з рахунком №127 від 12.07.2019 без ПДВ,2760,юридична особа,оплата ефірного часу на радіо
Радикальна партія Олега Ляшка,221,1212,2019-07-15,636,"ТОВ ""ТРК ""Галактика-Плюс""","Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",32399418,+;1212;Оплата ефірного часу на радіо згідно з рахунком №88від 12.07.2019 без ПДВ,3048,юридична особа,оплата ефірного часу на радіо
Радикальна партія Олега Ляшка,221,1220,2019-07-15,637,"ПП""Авеста""","Чернігівська обл., м. Прилуки, вул. НЕЗАЛЕЖНОСТІ, буд. 78, кв. 55",30447160,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №94 від 12.07.2019 без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1211,2019-07-15,638,"ТОВ ""ТРК ""ІРТ-Полтава""","Полтавська обл., м. Полтава, вул. КОНСТИТУЦІЇ, буд. 4",35026331,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №ІР- 1754/18 від 11.07.2019 в т.ч.ПДВ20% 3600,00",21600,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,639,"ТОВ ""ТРК ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №641 від 12.07.2019 вт.ч.ПДВ20% 8515,00",51090,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1350,2019-07-15,640,"ТОВ ""Преміум медіа груп""","м. Київ, вул. ЄВГЕНА КОНОВАЛЬЦЯ, буд. 32 Г, приміщення 249",34716807,"+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг. рах.№4279 від 05.07.2019 в т.ч.ПДВ20%12378,00",74268,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1350,2019-07-15,641,"ТОВ ""Мегаполіс інвест плюс""","Харківська обл., м. Харків, вул. ДОСТОЄВСЬКОГО, буд. 5",36456228,"+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг. рах.№3386 від 08.07.2019 в т.ч.ПДВ20%7255,00",43530,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1350,2019-07-15,642,Брикса Андрій Володимирович,"Волинська обл., м. Луцьк, вул. КРИВОНОСА, буд. 22, кв. 3",,+;1350;Розміщення друкованих агітаційних матеріалів чи політ.реклами на носіях зовнішньої реклами зг. рах.№105 від 24.06.2019 без ПДВ,28000,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Радикальна партія Олега Ляшка,221,1220,2019-07-15,643,"ТОВ ""ІЦ""НОВИНИ ШУМЩИНИ""","Тернопільська обл., Шумський р-н, м. Шумськ, вул. УКРАЇНСЬКА, буд. 47",02475204,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №1227 від 11.07.2019 без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,644,"ТОВ ""РГ ""ГОЛОС ЛАНОВЕЧЧИНИ""","Тернопільська обл., Лановецький р-н, м. Ланівці, вул. Незалежності, буд. 20",02475308,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №145 від 11.07.2019 без ПДВ,4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,645,"ТОВ ""РГ ""ГОМІН ВОЛІ""","Тернопільська обл., Підволочиський р-н, смт Підволочиськ, вул. Данила Галицького, буд. 82",02475322,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №148 від15.07.2019 без ПДВ,4800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,646,Саляєв О.В.,"Донецька обл., м. Новогродівка, вул. ДОНЕЦЬКА, буд. 3, кв. 12",,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №07/20 від 12.07.2019 без ПДВ,"4010,98",ФОП,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,647,"ТОВ ""СЛОБІДСЬКИЙ КРАЙ""","Харківська обл., м. Харків, МАЙДАН СВОБОДИ, буд. 5, ДЕРЖПРОМ, 1 ПІДʼЇЗД, 1 ПОВЕРХ",21188137,"+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №595 від 15.07.2019 в т.ч.ПДВ20%1528,00",9168,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,648,"ТОВ ""Медіа-центр ""Сільські новини""","Харківська обл., Валківський р-н, м. Валки, просп. Григорія Сковороди, буд. 10",02476623,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №32/6 від 08.07.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,649,"ТОВ ""КОЛОС-1930""","Харківська обл., Сахновщинський р-н, смт Сахновщина, вул. ШМІДТА, буд. 10",02476505,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №185 від 09.07.2019 без ПДВ,2400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,650,"ПП ""Лозівська редакція газети ""Голос Лозівщини""","Харківська обл., м. Лозова, вул. Лозовського, буд. 10А",02476474,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №158 від 09.07.2019 без ПДВ,2200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,651,"РРГБобровицької ""НАШЕ ЖИТТЯ""","Чернігівська обл., Бобровицький р-н, м. Бобровиця, вул. Лупицька, буд. 6",02476184,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №208 від 09.07.2019 без ПДВ,3200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,652,"ТОВ ""СРІБНЯНЩИНА""","Чернігівська обл., Срібнянський р-н, смт Срібне, вул. МИРУ, буд. 41А",02476149,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №102 від 04.07.2019 без ПДВ,2800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1340,2019-07-15,653,СекторКультури Новгородківська РДА,"Кіровоградська обл., Новгородківський р-н, смт Новгородка, вул. ЦЕНТРАЛЬНА, буд. 20",33927916,+;1340; за оренду приміщення згідно з.рахунком №54 від 15.07.2019 без ПДВ,500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Радикальна партія Олега Ляшка,221,1211,2019-07-15,654,"ДП ""Дитяче телевізійне агентство""","Хмельницька обл., м. Хмельницький, вул. КАМʼЯНЕЦЬКА, буд. 21 Б",23843362,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №116 від 15.07.2019 без ПДВ,12000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,655,"ДП ""Дитяче телевізійне агентство""","Хмельницька обл., м. Хмельницький, вул. КАМʼЯНЕЦЬКА, буд. 21 Б",23843362,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №118 від 15.07.2019 без ПДВ,12000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,656,"ДП ""Дитяче телевізійне агентство""","Хмельницька обл., м. Хмельницький, вул. КАМʼЯНЕЦЬКА, буд. 21 Б",23843362,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №119 від 15.07.2019 без ПДВ,30000,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,657,"ТОВ ""Телекомпанія ""Проскурів""","м. Хмельницький, вул. Камʼянецька, буд. 66, оф. 301",38303820,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №147 від 15.07.2019 без,10800,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,658,"ТОВ ""ПЦ""ЕКСКЛЮЗИВ""","м. Хмельницький, вул. Камʼянецька, буд. 66, оф. 301",32680030,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №146 від 15.07.2019 без ПДВ,10800,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,659,"МКП ІТА ""Віта""","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 59",13341352,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №25 від 12.07.2019 в т.ч.ПДВ20%-360,00",2160,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,660,"ТОВ ""ТРК ""TTV""","м. Кропивницький, вул. Медведєва, буд. 1А",13745760,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №83 від 12.07.2019 в т.ч.ПДВ20%600.00,3600,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1211,2019-07-15,661,"ТОВ ""Центральноукраїнське бюро новин""","Кіровоградська обл., м. Кропивницький, вул. ВʼЯЧЕСЛАВА ЧОРНОВОЛА, буд. 46",41956339,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №80 від 12.07.2019 в т.ч.ПДВ 20%-600,00",3600,юридична особа,оплата ефірного часу на телебаченні
Радикальна партія Олега Ляшка,221,1220,2019-07-15,662,"ТОВБобринецьке РВО""Новий день""","Кіровоградська обл., Бобринецький р-н, м. Бобринець, вул. НЕЗАЛЕЖНОСТІ, буд. 80",02473613,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №187 від 12.07.2019 без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,663,"ТОВ ""ТРВкомпанія""НОВИЙ ДЕНЬ""","Кіровоградська обл., м. Кіровоград, вул. ВʼЯЧЕСЛАВА ЧОРНОВОЛА, буд. 36 Б",13747864,"+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №609 від 12.07.2019 в т.ч.ПДВ20%-1200,00",7200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,664,"ТОВ ""КАТЛАЙФ""","Донецька обл., м. Краматорськ, вул. РУМʼЯНЦЕВА, буд. 31",31279624,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №055 від 15.07.2019 без ПДВ,2560,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-15,665,"ТОВ ""Слобожанський інформ.ресурс""","Харківська обл., м. Харків, вул. ДУШКІНА, буд. 14, кв. 11",42328537,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №115 від 15.07.2019 без ПДВ,"1873,92",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-16,667,"ТОВ ""Редакція газети ""Рідний край""","Чернівецька обл., Сторожинецький р-н, м. Сторожинець, вул. Чернівецька, буд. 6А",02476391,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №164 від 15.07.2019 без ПДВ,2400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Радикальна партія Олега Ляшка,221,1220,2019-07-16,668,"ПП ""РГ ""ДНІСТРОВІ ЗОРІ","Чернівецька обл., Сокирянський р-н, м. Сокиряни, вул. ГЕТЬМАНА САГАЙДАЧНОГО, буд. 11",02476379,+;1220;за публікацію агітаційних матеріалів у друкованих засобах масової інформації згідно з рахунком №136 від 15.07.2019 без ПДВ,2100,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
